#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags	internalFilename
3417	M-2H2O+H	547-75-1	1	hyocholic acid	commercial	A. Jarmusch	408.288	spectra/specs_ms.mgf3417	1S/C24H40O5/c1-13(4-7-19(26)27)15-5-6-16-20-17(9-11-23(15,16)2)24(3)10-8-14(25)12-18(24)21(28)22(20)29/h13-18,20-22,25,28-29H,4-12H2,1-3H3,(H,26,27)/t13?,14-,15-,16+,17+,18+,20+,21-,22+,23?,24?/m1/s1	N/A	Orbitrap	Positive	ESI	373.275	lib-00001.mgf	Gold	1	0.902071	2.94323	0.00109863	1	BILELIB19	Dorrestein	373.275	N/A	0	15	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H]([C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	1	373.274	specs_ms.mgf	CCMSLIB00005435542	1.8372e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
3528	M+H	599542	1	Spectral Match to Pantothenic acid from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf3528	N/A	N/A	Q-TOF	Positive	ESI	220.118	lib-00032.mgf	Bronze	3	0.901695	77.6395	0.0170898	1	GNPS-NIST14-MATCHES	Data from Joshua Wollam	220.118	N/A	0	8	N/A	1	220.101	specs_ms.mgf	CCMSLIB00003138847	3.537e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1831	M+H-H2O	62653854	1	(.+/-.)7-epi-Jasmonic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf1831	InChI=1S/C12H18O3/c1-2-3-4-5-10-9(8-12(14)15)6-7-11(10)13/h3-4,9-10H,2,5-8H2,1H3,(H,14,15)/b4-3-/t9-,10+/m1/s1	N/A	HCD	Positive	ESI	193.122	lib-00034.mgf	Bronze	3	0.901692	1.02714	0.000198364	1	NIST17	NIST	193.122	N/A	0	8	CCC=CCC1C(CCC1=O)CC(=O)O	1	193.122	specs_ms.mgf	CCMSLIB00003410264	806000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7149	M+H	N/A	0	Ile Phe Gly	Isolated	N/A	0.0	spectra/specs_ms.mgf7149	N/A	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	336.192	lib-00035.mgf	Bronze	3	0.901354	1.36161	0.000457764	1	METLIN	Metlin	336.192	N/A	0	6	N/A	1	336.191	specs_ms.mgf	CCMSLIB00000514520	1.4132e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
992	M+H-H2O	N/A	1	His-Pro	Isolated	NIST	0.0	spectra/specs_ms.mgf992	N/A	N/A	Q-TOF	Positive	ESI	235.119	lib-00033.mgf	Bronze	3	0.901232	1.29796	0.000305176	1	NIST14	NIST	235.119	N/A	0	9	N/A	1	235.119	specs_ms.mgf	CCMSLIB00000385381	2.872e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5802	M+NH4	492615	1	Spectral Match to .beta.-D-Glucose from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf5802	N/A	N/A	QqQ	Positive	ESI	198.097	lib-00032.mgf	Bronze	3	0.900778	0	0	1	GNPS-NIST14-MATCHES	Data from Julia Gauglitz	198.097	N/A	0	8	N/A	1	198.097	specs_ms.mgf	CCMSLIB00003139522	7.732e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6631	M+H	1531-25-5	0	3-methoxymorphinan	Other	Alan Jarmusch	0.0	spectra/specs_ms.mgf6631	InChI=1S/C17H23NO/c1-19-13-6-5-12-10-16-14-4-2-3-7-17(14,8-9-18-16)15(12)11-13/h5-6,11,14,16,18H,2-4,7-10H2,1H3	 	qTof	Positive	LC-ESI	258.186	lib-00013.mgf	Bronze	3	0.90051	10.5198	0.00271606	1	GNPS-LIBRARY	Pieter Dorrestein	258.186	 	0	8	COC1=CC2=C(CC3C4C2(CCCC4)CCN3)C=C1	1	258.183	specs_ms.mgf	CCMSLIB00004679259	2.3796e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2063	M+H-2H2O	693232	1	Dodecanedioic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf2063	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	N/A	HCD	Positive	ESI	195.138	lib-00034.mgf	Bronze	3	0.900147	1.5639	0.000305176	1	NIST17	NIST	195.138	N/A	0	9	C(CCCCCC(=O)O)CCCCC(=O)O	1	195.138	specs_ms.mgf	CCMSLIB00003454855	752000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9522	M+H	25524952	1	Jasmine lactone	Isolated	NIST	0.0	spectra/specs_ms.mgf9522	N/A	N/A	Q-TOF	Positive	ESI	169.122	lib-00033.mgf	Bronze	3	0.90008	1.1729	0.000198364	1	NIST14	NIST	169.122	N/A	0	6	N/A	1	169.122	specs_ms.mgf	CCMSLIB00000357823	657000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6260	M+H	25524952	1	Jasmine lactone	Isolated	NIST	0.0	spectra/specs_ms.mgf6260	N/A	N/A	Q-TOF	Positive	ESI	169.122	lib-00033.mgf	Bronze	3	0.90008	0.631564	0.000106812	1	NIST14	NIST	169.122	N/A	0	6	N/A	1	169.122	specs_ms.mgf	CCMSLIB00000357823	657000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5030	M+H	120401	1	Lauric acid diethanolamide	Isolated	NIST	0.0	spectra/specs_ms.mgf5030	InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3	N/A	HCD	Positive	ESI	288.253	lib-00034.mgf	Bronze	3	0.90008	2.75264	0.000793457	1	NIST17	NIST	288.253	N/A	0	7	CCCCCCCCCCCC(=O)N(CCO)CCO	1	288.253	specs_ms.mgf	CCMSLIB00003708495	1.70528e+08	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6889	M+H-CH4O3	6402364	1	trans-Traumatic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf6889	InChI=1S/C12H20O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h7,9H,1-6,8,10H2,(H,13,14)(H,15,16)/b9-7+	N/A	HCD	Positive	ESI	165.127	lib-00034.mgf	Bronze	3	0.899997	1.20128	0.000198364	1	NIST17	NIST	165.127	N/A	0	6	C(CCCCC(=O)O)CCCC=CC(=O)O	1	165.127	specs_ms.mgf	CCMSLIB00003458262	1.036e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
38	M+H	 	1	Diphenhydramine-N-glucuronide	Lysate	Alan Jarmusch	0.0	spectra/specs_ms.mgf38	InChI=1S/C23H29NO7/c1-24(2,22-19(27)17(25)18(26)21(31-22)23(28)29)13-14-30-20(15-9-5-3-6-10-15)16-11-7-4-8-12-16/h3-12,17-22,25-27H,13-14H2,1-2H3/p+1/t17-,18-,19+,21-,22?/m0/s1	 	qTof	Positive	LC-ESI	432.201	lib-00013.mgf	Bronze	3	0.899837	0.706097	0.000305176	1	GNPS-LIBRARY	Pieter Dorrestein	432.201	 	0	7	C[N+](C)(CCOC(C1=CC=CC=C1)C1=CC=CC=C1)C1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O	1	432.201	specs_ms.mgf	CCMSLIB00004680092	2.9092e+08	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5104	M+H	N/A	0	Limonene-1,2-epoxide	Isolated	N/A	0.0	spectra/specs_ms.mgf5104	N/A	N/A	LC-ESI-QTOF	Positive-0eV	LC-ESI	153.127	lib-00035.mgf	Bronze	3	0.899791	1.19577	0.000183105	1	METLIN	Metlin	153.127	N/A	0	6	N/A	1	153.127	specs_ms.mgf	CCMSLIB00000492323	2.122e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1361	M+H	N/A	0	Limonene-1,2-epoxide	Isolated	N/A	0.0	spectra/specs_ms.mgf1361	N/A	N/A	LC-ESI-QTOF	Positive-0eV	LC-ESI	153.127	lib-00035.mgf	Bronze	3	0.899791	1.19577	0.000183105	1	METLIN	Metlin	153.127	N/A	0	6	N/A	1	153.127	specs_ms.mgf	CCMSLIB00000492323	2.122e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1431	M+H-2H2O	6402364	1	trans-Traumatic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf1431	InChI=1S/C12H20O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h7,9H,1-6,8,10H2,(H,13,14)(H,15,16)/b9-7+	N/A	HCD	Positive	ESI	193.122	lib-00034.mgf	Bronze	3	0.89957	1.58022	0.000305176	1	NIST17	NIST	193.122	N/A	0	9	C(CCCCC(=O)O)CCCC=CC(=O)O	1	193.122	specs_ms.mgf	CCMSLIB00003458241	1.498e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3932	M+H	 	1	"(2S,3S,4S,5R,6R)-6-(((3R,5R,7R,8R,9S,10S,12S,13R,14S,17R)-17-((R)-4-carboxybutan-2-yl)-7,12-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-3-yl)oxy)-3,4,5-trihydroxytetrahydro-2H-pyran-2-carboxylic acid"	crude	Emily Gentry	584.32	spectra/specs_ms.mgf3932	"InChI=1S/C30H48O11/c1-13(4-7-21(33)34)16-5-6-17-22-18(12-20(32)30(16,17)3)29(2)9-8-15(10-14(29)11-19(22)31)40-28-25(37)23(35)24(36)26(41-28)27(38)39/h13-20,22-26,28,31-32,35-37H,4-12H2,1-3H3,(H,33,34)(H,38,39)/t13-,14+,15-,16-,17+,18+,19-,20+,22+,23+,24+,25-,26+,28-,29+,30-/m1/s1"	N/A	qTof	Positive	ESI	585.327	lib-00001.mgf	Gold	1	0.89855	0.729927	0.000427246	1	BILELIB19	Dorrestein	585.327	 	0	16	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])[C@H](O)C[C@@]4([H])[C@]3(C)CC[C@@H](O[C@]5([H])O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]5O)C4)CCC(O)=O	1	585.327	specs_ms.mgf	CCMSLIB00005464822	7.8428e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
1916	M+H-H2O	1221504671	1	2,8-Dimethyl-2-(.beta.-carboxyethyl)-6-hydroxychroman	Isolated	NIST	0.0	spectra/specs_ms.mgf1916	InChI=1S/C14H18O4/c1-9-7-11(15)8-10-3-5-14(2,18-13(9)10)6-4-12(16)17/h7-8,15H,3-6H2,1-2H3,(H,16,17)/t14-/m0/s1	N/A	HCD	Positive	ESI	233.117	lib-00034.mgf	Bronze	3	0.897834	1.70184	0.000396729	1	NIST17	NIST	233.117	N/A	0	9	CC1=C2C(=CC(=C1)O)CCC(O2)(C)CCC(=O)O	1	233.118	specs_ms.mgf	CCMSLIB00003505600	1.713e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2089	M+H-H2O	77026927	1	Jasmonic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf2089	InChI=1S/C12H18O3/c1-2-3-4-5-10-9(8-12(14)15)6-7-11(10)13/h3-4,9-10H,2,5-8H2,1H3,(H,14,15)/b4-3-/t9-,10-/m1/s1	N/A	HCD	Positive	ESI	193.122	lib-00034.mgf	Bronze	3	0.897275	1.02714	0.000198364	1	NIST17	NIST	193.122	N/A	0	7	CCC=CCC1C(CCC1=O)CC(=O)O	1	193.122	specs_ms.mgf	CCMSLIB00003482482	389000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5616	M+Na	4271005	1	5.alpha.-Androstan-3.beta.-ol-17-one glucosiduronate	Isolated	NIST	0.0	spectra/specs_ms.mgf5616	InChI=1S/C25H38O8/c1-24-9-7-13(32-23-20(29)18(27)19(28)21(33-23)22(30)31)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h12-16,18-21,23,27-29H,3-11H2,1-2H3,(H,30,31)/t12-,13-,14-,15-,16-,18-,19-,20+,21-,23+,24-,25-/m0/s1	N/A	HCD	Positive	ESI	489.246	lib-00034.mgf	Bronze	3	0.896937	5.11489	0.00250244	1	NIST17	NIST	489.246	N/A	0	9	CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)OC5C(C(C(C(O5)C(=O)O)O)O)O	1	489.243	specs_ms.mgf	CCMSLIB00003397049	907600	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5445	M+Na	4271005	1	5.alpha.-Androstan-3.beta.-ol-17-one glucosiduronate	Isolated	NIST	0.0	spectra/specs_ms.mgf5445	InChI=1S/C25H38O8/c1-24-9-7-13(32-23-20(29)18(27)19(28)21(33-23)22(30)31)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h12-16,18-21,23,27-29H,3-11H2,1-2H3,(H,30,31)/t12-,13-,14-,15-,16-,18-,19-,20+,21-,23+,24-,25-/m0/s1	N/A	HCD	Positive	ESI	489.246	lib-00034.mgf	Bronze	3	0.896937	3.30597	0.00161743	1	NIST17	NIST	489.246	N/A	0	9	CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)OC5C(C(C(C(O5)C(=O)O)O)O)O	1	489.244	specs_ms.mgf	CCMSLIB00003397049	907600	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5036	M+2H]	83905015	1	Spectral Match to Azithromycin from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf5036	N/A	N/A	HCD	Positive	ESI	375.261	lib-00032.mgf	Bronze	3	0.896936	1.13853	374.255	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	375.261	N/A	0	15	N/A	2	375.261	specs_ms.mgf	CCMSLIB00003139972	4.1912e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2179	M+H-C4H8	950992	1	2,2,5,7,8-Pentamethyl-6-hydroxychroman	Isolated	NIST	0.0	spectra/specs_ms.mgf2179	InChI=1S/C14H20O2/c1-8-9(2)13-11(10(3)12(8)15)6-7-14(4,5)16-13/h15H,6-7H2,1-5H3	N/A	HCD	Positive	ESI	165.091	lib-00034.mgf	Bronze	3	0.89686	0.646986	0.000106812	1	NIST17	NIST	165.091	N/A	0	6	CC1=C(C(=C2CCC(OC2=C1C)(C)C)C)O	1	165.091	specs_ms.mgf	CCMSLIB00003392458	527400	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5321	M-H2O+H	475-31-0	1	GLYCOCHOLATE	Commercial	Kelly Weldon	465.309	spectra/specs_ms.mgf5321	"InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15?,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1"	N/A	Orbitrap	Positive	ESI	448.305	lib-00015.mgf	Gold	1	0.896485	0.680732	0.000305176	1	GNPS-MSMLS	Dorrestein	448.305	N/A	0	20	[H][C@@]12CC[C@H]([C@H](C)CCC(=O)NCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@H](O)CC2C[C@H](O)CC[C@]12C	1	448.305	specs_ms.mgf	CCMSLIB00005464592	2.8549e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
6832	M+H-2H2O	6402364	1	trans-Traumatic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf6832	InChI=1S/C12H20O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h7,9H,1-6,8,10H2,(H,13,14)(H,15,16)/b9-7+	N/A	HCD	Positive	ESI	193.122	lib-00034.mgf	Bronze	3	0.896174	1.02714	0.000198364	1	NIST17	NIST	193.122	N/A	0	8	C(CCCCC(=O)O)CCCC=CC(=O)O	1	193.122	specs_ms.mgf	CCMSLIB00003458241	269300	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
4290	M+H-3H2O	81254	1	Spectral Match to Cholic acid from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf4290	N/A	N/A	QqQ	Positive	ESI	355.263	lib-00032.mgf	Bronze	3	0.894557	1.11672	0.000396729	1	GNPS-NIST14-MATCHES	Data from Christopher A. Lowry	355.263	N/A	0	16	N/A	1	355.263	specs_ms.mgf	CCMSLIB00003136615	5.389e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2291	M+H	N/A	0	Limonene-1,2-epoxide	Isolated	N/A	0.0	spectra/specs_ms.mgf2291	N/A	N/A	LC-ESI-QTOF	Positive-0eV	LC-ESI	153.127	lib-00035.mgf	Bronze	3	0.894552	0.498238	7.62939e-05	1	METLIN	Metlin	153.127	N/A	0	6	N/A	1	153.127	specs_ms.mgf	CCMSLIB00000492323	1.886e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6934	M+H	640-79-9	1	glycochenodeoxycholic acid	commercial	A. Jarmusch	449.314	spectra/specs_ms.mgf6934	1S/C26H43NO5/c1-15(4-7-22(30)27-14-23(31)32)18-5-6-19-24-20(9-11-26(18,19)3)25(2)10-8-17(28)12-16(25)13-21(24)29/h15-21,24,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15?,16-,17+,18+,19-,20-,21+,24-,25?,26?/m0/s1	N/A	Orbitrap	Positive	ESI	450.321	lib-00001.mgf	Gold	1	0.894331	0	0	1	BILELIB19	Dorrestein	450.321	N/A	0	15	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	1	450.321	specs_ms.mgf	CCMSLIB00005435510	179300	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
10043	M+H	N/A	0	Val His Leu	Isolated	N/A	0.0	spectra/specs_ms.mgf10043	N/A	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	368.229	lib-00035.mgf	Bronze	3	0.893823	0.911642	0.000335693	1	METLIN	Metlin	368.229	N/A	0	12	N/A	1	368.23	specs_ms.mgf	CCMSLIB00000481659	720300	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2036	M+H-2H2O	6402364	1	trans-Traumatic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf2036	InChI=1S/C12H20O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h7,9H,1-6,8,10H2,(H,13,14)(H,15,16)/b9-7+	N/A	HCD	Positive	ESI	193.122	lib-00034.mgf	Bronze	3	0.893434	1.58022	0.000305176	1	NIST17	NIST	193.122	N/A	0	8	C(CCCCC(=O)O)CCCC=CC(=O)O	1	193.122	specs_ms.mgf	CCMSLIB00003458241	433000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3809	M+H-2H2O	81254	1	Spectral Match to Cholic acid from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf3809	N/A	N/A	QqQ	Positive	ESI	373.274	lib-00032.mgf	Bronze	3	0.892263	0.817565	0.000305176	1	GNPS-NIST14-MATCHES	Data from Joshua Wollam	373.274	N/A	0	15	N/A	1	373.274	specs_ms.mgf	CCMSLIB00003136574	779700	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
8883	M+H-C15H24	135304073	1	N-Acetyl-S-farnesyl-L-cysteine	Isolated	NIST	0.0	spectra/specs_ms.mgf8883	InChI=1S/C20H33NO3S/c1-15(2)8-6-9-16(3)10-7-11-17(4)12-13-25-14-19(20(23)24)21-18(5)22/h8,10,12,19H,6-7,9,11,13-14H2,1-5H3,(H,21,22)(H,23,24)/b16-10+,17-12+	N/A	HCD	Positive	ESI	164.038	lib-00034.mgf	Bronze	3	0.891463	3.62778	0.000595093	1	NIST17	NIST	164.038	N/A	0	6	CC(=CCCC(=CCCC(=CCSCC(C(=O)O)NC(=O)C)C)C)C	1	164.037	specs_ms.mgf	CCMSLIB00003503965	527000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9135	M+H-H2O	1139306	1	(-)-Caryophyllene oxide	Isolated	NIST	0.0	spectra/specs_ms.mgf9135	InChI=1S/C15H24O/c1-10-5-6-13-15(4,16-13)8-7-12-11(10)9-14(12,2)3/h11-13H,1,5-9H2,2-4H3/t11-,12-,13-,15-/m1/s1	N/A	HCD	Positive	ESI	203.179	lib-00034.mgf	Bronze	3	0.890885	0.4506	9.15527e-05	1	NIST17	NIST	203.179	N/A	0	6	CC1(CC2C1CCC3(C(O3)CCC2=C)C)C	1	203.179	specs_ms.mgf	CCMSLIB00003421968	253000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9586	M+H	N/A	0	Ser Ser Phe	Isolated	N/A	0.0	spectra/specs_ms.mgf9586	N/A	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	340.15	lib-00035.mgf	Bronze	3	0.890435	0.0897179	3.05176e-05	1	METLIN	Metlin	340.15	N/A	0	11	N/A	1	340.15	specs_ms.mgf	CCMSLIB00000517220	722300	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
10345	M+H	N/A	0	Val Ser Phe	Isolated	N/A	0.0	spectra/specs_ms.mgf10345	N/A	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	352.187	lib-00035.mgf	Bronze	3	0.890177	1.38643	0.000488281	1	METLIN	Metlin	352.187	N/A	0	14	N/A	1	352.186	specs_ms.mgf	CCMSLIB00000485223	3.2919e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9120	M+H-H2O	471056	1	Zerumbone	Isolated	NIST	0.0	spectra/specs_ms.mgf9120	InChI=1S/C15H22O/c1-12-6-5-7-13(2)14(16)9-11-15(3,4)10-8-12/h7-9,11H,5-6,10H2,1-4H3/b11-9-,12-8-,13-7-	N/A	HCD	Positive	ESI	201.164	lib-00034.mgf	Bronze	3	0.889007	1.51705	0.000305176	1	NIST17	NIST	201.164	N/A	0	8	CC1=CCC(C=CC(=O)C(=CCC1)C)(C)C	1	201.163	specs_ms.mgf	CCMSLIB00003546933	1.0692e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6000	M+H-C2H4O2	570592	1	5.alpha.-Pregnan-17-ol-3,20-dione	Isolated	NIST	0.0	spectra/specs_ms.mgf6000	InChI=1S/C21H32O3/c1-13(22)21(24)11-8-18-16-5-4-14-12-15(23)6-9-19(14,2)17(16)7-10-20(18,21)3/h14,16-18,24H,4-12H2,1-3H3/t14-,16+,17-,18-,19-,20-,21-/m0/s1	N/A	HCD	Positive	ESI	273.221	lib-00034.mgf	Bronze	3	0.888676	2.569	0.000701904	1	NIST17	NIST	273.221	N/A	0	10	CC(=O)C1(CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C)O	1	273.221	specs_ms.mgf	CCMSLIB00003395285	4.09e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5392	M+H-C2H4O2	570592	1	5.alpha.-Pregnan-17-ol-3,20-dione	Isolated	NIST	0.0	spectra/specs_ms.mgf5392	InChI=1S/C21H32O3/c1-13(22)21(24)11-8-18-16-5-4-14-12-15(23)6-9-19(14,2)17(16)7-10-20(18,21)3/h14,16-18,24H,4-12H2,1-3H3/t14-,16+,17-,18-,19-,20-,21-/m0/s1	N/A	HCD	Positive	ESI	273.221	lib-00034.mgf	Bronze	3	0.888676	2.23391	0.000610352	1	NIST17	NIST	273.221	N/A	0	10	CC(=O)C1(CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C)O	1	273.221	specs_ms.mgf	CCMSLIB00003395285	4.09e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5859	M+H-2H2O	693232	1	Dodecanedioic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf5859	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	N/A	HCD	Positive	ESI	195.138	lib-00034.mgf	Bronze	3	0.888625	2.03307	0.000396729	1	NIST17	NIST	195.138	N/A	0	9	C(CCCCCC(=O)O)CCCCC(=O)O	1	195.138	specs_ms.mgf	CCMSLIB00003454855	548000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
4382	M-2H2O+H	64480-66-6	1	glycoursodeoxycholic acid	commercial	A. Jarmusch	449.314	spectra/specs_ms.mgf4382	1S/C26H43NO5/c1-15(4-7-22(30)27-14-23(31)32)18-5-6-19-24-20(9-11-26(18,19)3)25(2)10-8-17(28)12-16(25)13-21(24)29/h15-21,24,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15?,16-,17+,18+,19-,20-,21-,24-,25?,26?/m0/s1	N/A	Orbitrap	Positive	ESI	414.3	lib-00001.mgf	Gold	1	0.887854	0.515624	0.000213623	1	BILELIB19	Dorrestein	414.3	N/A	0	12	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	1	414.3	specs_ms.mgf	CCMSLIB00005435537	2.1939e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
6708	M+H	N/A	1	"1,2,3,4-tetrahydroharmane-3-carboxylic acid"	Commercial	CASMI2016	0.0	spectra/specs_ms.mgf6708	"InChI=1S/C13H14N2O2/c1-7-12-9(6-11(14-7)13(16)17)8-4-2-3-5-10(8)15-12/h2-5,7,11,14-15H,6H2,1H3,(H,16,17)"	 	qTof	Positive	LC-ESI	231.114	lib-00027.mgf	Gold	1	0.887395	5.61194	0.001297	1	CASMI	CASMI	231.114	73530	0	6	N/A	1	231.113	specs_ms.mgf	CCMSLIB00000579738	1.4734e+07	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
1728	M+H	25524952	1	Jasmine lactone	Isolated	NIST	0.0	spectra/specs_ms.mgf1728	N/A	N/A	Q-TOF	Positive	ESI	169.122	lib-00033.mgf	Bronze	3	0.887261	1.1729	0.000198364	1	NIST14	NIST	169.122	N/A	0	6	N/A	1	169.122	specs_ms.mgf	CCMSLIB00000357823	4.15e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
